binary_splits,confidence_factor,config_laplace,leaves,min_num_obj,num_folds,precision,reduced_error_pruning,save_instance_data,subtree_raising,tree_size,unpruned
False,0.5,True,45.0,3,,76.0976,False,True,False,64.0,False
True,,True,28.0,1,4.0,76.0976,True,True,False,55.0,False
False,0.5,True,45.0,3,,76.0976,False,False,False,64.0,False
False,0.3,True,45.0,3,,76.0976,False,False,False,64.0,False
False,,False,66.0,1,6.0,76.0976,True,False,False,80.0,False
False,0.6,True,55.0,3,,76.5854,False,False,True,76.0,False
False,,False,55.0,3,,76.5854,False,True,False,76.0,True
False,0.8,False,55.0,3,,76.5854,False,True,True,76.0,False
False,0.7,False,55.0,3,,76.5854,False,False,True,76.0,False
False,0.2,True,45.0,3,,76.5854,False,False,True,64.0,False
False,0.8,False,55.0,3,,76.5854,False,False,True,76.0,False
False,0.6,False,55.0,3,,76.5854,False,False,True,76.0,False
False,,False,55.0,3,,76.5854,False,False,False,76.0,True
False,0.7,True,55.0,3,,76.5854,False,False,True,76.0,False
False,0.8,True,55.0,3,,76.5854,False,False,True,76.0,False
False,0.8,True,55.0,3,,76.5854,False,True,True,76.0,False
False,0.9,False,55.0,3,,76.5854,False,False,True,76.0,False
False,0.6,True,55.0,3,,76.5854,False,True,True,76.0,False
False,0.2,True,45.0,3,,76.5854,False,False,False,64.0,False
False,0.2,False,45.0,3,,76.5854,False,True,True,64.0,False
False,,True,55.0,3,,76.5854,False,False,False,76.0,True
False,0.2,True,45.0,3,,76.5854,False,True,False,64.0,False
False,0.6,False,55.0,3,,76.5854,False,True,True,76.0,False
False,0.2,False,45.0,3,,76.5854,False,False,True,64.0,False
False,0.2,False,45.0,3,,76.5854,False,False,False,64.0,False
False,0.9,True,55.0,3,,76.5854,False,True,True,76.0,False
False,0.2,False,45.0,3,,76.5854,False,True,False,64.0,False
False,0.9,False,55.0,3,,76.5854,False,True,True,76.0,False
False,,True,55.0,3,,76.5854,False,True,False,76.0,True
False,0.7,True,55.0,3,,76.5854,False,True,True,76.0,False
False,0.7,False,55.0,3,,76.5854,False,True,True,76.0,False
False,0.2,True,45.0,3,,76.5854,False,True,True,64.0,False
False,0.9,True,55.0,3,,76.5854,False,False,True,76.0,False
False,0.6,True,55.0,3,,77.0732,False,True,False,76.0,False
False,0.8,True,55.0,3,,77.0732,False,True,False,76.0,False
False,0.9,False,55.0,3,,77.0732,False,False,False,76.0,False
False,0.9,True,55.0,3,,77.0732,False,False,False,76.0,False
False,0.7,False,55.0,3,,77.0732,False,False,False,76.0,False
False,0.8,True,55.0,3,,77.0732,False,False,False,76.0,False
False,0.6,False,55.0,3,,77.0732,False,True,False,76.0,False
False,0.9,True,55.0,3,,77.0732,False,True,False,76.0,False
False,0.9,False,55.0,3,,77.0732,False,True,False,76.0,False
False,0.6,True,55.0,3,,77.0732,False,False,False,76.0,False
False,0.6,False,55.0,3,,77.0732,False,False,False,76.0,False
False,0.7,True,55.0,3,,77.0732,False,False,False,76.0,False
False,0.7,True,55.0,3,,77.0732,False,True,False,76.0,False
False,0.8,False,55.0,3,,77.0732,False,True,False,76.0,False
False,0.7,False,55.0,3,,77.0732,False,True,False,76.0,False
False,0.8,False,55.0,3,,77.0732,False,False,False,76.0,False
True,0.1,False,23.0,2,,78.0488,False,True,False,45.0,False
True,0.1,False,23.0,2,,78.0488,False,False,False,45.0,False
True,0.1,True,23.0,2,,78.0488,False,True,False,45.0,False
True,0.1,True,23.0,2,,78.0488,False,False,False,45.0,False
True,0.7,True,29.0,2,,78.5366,False,True,True,57.0,False
True,0.1,False,23.0,2,,78.5366,False,False,True,45.0,False
True,0.6,False,29.0,2,,78.5366,False,True,False,57.0,False
True,0.9,False,29.0,2,,78.5366,False,False,True,57.0,False
True,0.6,True,29.0,2,,78.5366,False,True,False,57.0,False
True,0.7,False,29.0,2,,78.5366,False,False,False,57.0,False
True,0.9,True,29.0,2,,78.5366,False,True,True,57.0,False
True,0.7,False,29.0,2,,78.5366,False,True,True,57.0,False
True,0.6,False,29.0,2,,78.5366,False,True,True,57.0,False
True,0.9,True,29.0,2,,78.5366,False,False,False,57.0,False
True,0.9,False,29.0,2,,78.5366,False,True,True,57.0,False
True,0.1,True,23.0,2,,78.5366,False,False,True,45.0,False
True,0.6,True,29.0,2,,78.5366,False,True,True,57.0,False
True,0.9,True,29.0,2,,78.5366,False,True,False,57.0,False
True,,True,29.0,2,,78.5366,False,False,False,57.0,True
True,,True,29.0,2,,78.5366,False,True,False,57.0,True
True,0.8,True,29.0,2,,78.5366,False,False,True,57.0,False
True,0.6,True,29.0,2,,78.5366,False,False,True,57.0,False
True,0.9,True,29.0,2,,78.5366,False,False,True,57.0,False
True,0.1,True,23.0,2,,78.5366,False,True,True,45.0,False
True,0.7,True,29.0,2,,78.5366,False,False,True,57.0,False
True,0.9,False,29.0,2,,78.5366,False,False,False,57.0,False
True,,False,29.0,2,,78.5366,False,True,False,57.0,True
True,0.8,False,29.0,2,,78.5366,False,True,False,57.0,False
True,0.8,False,29.0,2,,78.5366,False,False,True,57.0,False
True,0.7,True,29.0,2,,78.5366,False,False,False,57.0,False
True,0.6,False,29.0,2,,78.5366,False,False,True,57.0,False
True,0.7,False,29.0,2,,78.5366,False,True,False,57.0,False
True,0.9,False,29.0,2,,78.5366,False,True,False,57.0,False
True,0.7,True,29.0,2,,78.5366,False,True,False,57.0,False
True,0.8,False,29.0,2,,78.5366,False,True,True,57.0,False
True,0.7,False,29.0,2,,78.5366,False,False,True,57.0,False
True,,False,29.0,2,,78.5366,False,False,False,57.0,True
True,0.8,True,29.0,2,,78.5366,False,True,True,57.0,False
True,0.8,True,29.0,2,,78.5366,False,True,False,57.0,False
True,0.8,False,29.0,2,,78.5366,False,False,False,57.0,False
True,0.8,True,29.0,2,,78.5366,False,False,False,57.0,False
True,0.1,False,23.0,2,,78.5366,False,True,True,45.0,False
True,0.6,False,29.0,2,,78.5366,False,False,False,57.0,False
True,0.6,True,29.0,2,,78.5366,False,False,False,57.0,False
True,0.3,False,28.0,2,,79.0244,False,False,True,55.0,False
True,0.5,True,28.0,2,,79.0244,False,True,True,55.0,False
True,0.4,False,28.0,2,,79.0244,False,False,False,55.0,False
True,0.4,True,28.0,2,,79.0244,False,True,True,55.0,False
True,0.5,False,28.0,2,,79.0244,False,False,False,55.0,False
True,0.3,False,28.0,2,,79.0244,False,True,True,55.0,False
True,0.4,False,28.0,2,,79.0244,False,False,True,55.0,False
True,0.3,True,28.0,2,,79.0244,False,True,False,55.0,False
True,0.3,False,28.0,2,,79.0244,False,True,False,55.0,False
True,0.5,True,28.0,2,,79.0244,False,False,False,55.0,False
True,0.3,False,28.0,2,,79.0244,False,False,False,55.0,False
True,0.5,False,28.0,2,,79.0244,False,True,False,55.0,False
True,0.3,True,28.0,2,,79.0244,False,True,True,55.0,False
True,0.5,True,28.0,2,,79.0244,False,True,False,55.0,False
True,0.4,True,28.0,2,,79.0244,False,False,False,55.0,False
True,0.3,True,28.0,2,,79.0244,False,False,False,55.0,False
True,0.4,False,28.0,2,,79.0244,False,True,True,55.0,False
True,0.3,True,28.0,2,,79.0244,False,False,True,55.0,False
True,0.5,True,28.0,2,,79.0244,False,False,True,55.0,False
True,0.4,True,28.0,2,,79.0244,False,True,False,55.0,False
True,0.4,False,28.0,2,,79.0244,False,True,False,55.0,False
True,0.4,True,28.0,2,,79.0244,False,False,True,55.0,False
True,0.5,False,28.0,2,,79.0244,False,True,True,55.0,False
True,0.5,False,28.0,2,,79.0244,False,False,True,55.0,False
True,0.1,True,35.0,1,,79.5122,False,False,True,69.0,False
True,0.1,False,35.0,1,,79.5122,False,True,True,69.0,False
True,0.2,False,26.0,2,,79.5122,False,True,True,51.0,False
True,0.2,False,26.0,2,,79.5122,False,False,True,51.0,False
True,0.1,True,35.0,1,,79.5122,False,True,True,69.0,False
True,0.2,True,26.0,2,,79.5122,False,True,False,51.0,False
True,0.2,False,26.0,2,,79.5122,False,True,False,51.0,False
True,0.2,False,26.0,2,,79.5122,False,False,False,51.0,False
True,0.2,True,26.0,2,,79.5122,False,True,True,51.0,False
True,0.2,True,26.0,2,,79.5122,False,False,True,51.0,False
True,0.2,True,26.0,2,,79.5122,False,False,False,51.0,False
True,0.1,False,35.0,1,,79.5122,False,False,True,69.0,False
True,0.2,False,35.0,1,,80.4878,False,True,True,69.0,False
True,0.4,False,37.0,1,,80.4878,False,False,True,73.0,False
True,0.3,True,37.0,1,,80.4878,False,True,True,73.0,False
True,0.4,True,37.0,1,,80.4878,False,True,True,73.0,False
True,0.4,False,37.0,1,,80.4878,False,True,True,73.0,False
True,0.3,False,37.0,1,,80.4878,False,False,True,73.0,False
True,0.2,False,35.0,1,,80.4878,False,False,True,69.0,False
True,0.3,False,37.0,1,,80.4878,False,True,True,73.0,False
True,0.2,True,35.0,1,,80.4878,False,True,True,69.0,False
True,0.2,True,35.0,1,,80.4878,False,False,True,69.0,False
True,0.3,True,37.0,1,,80.4878,False,False,True,73.0,False
True,0.4,True,37.0,1,,80.4878,False,False,True,73.0,False
True,0.4,True,37.0,1,,80.9756,False,True,False,73.0,False
True,0.9,False,39.0,1,,80.9756,False,False,True,77.0,False
True,0.6,False,39.0,1,,80.9756,False,True,True,77.0,False
True,0.3,False,37.0,1,,80.9756,False,True,False,73.0,False
True,0.8,False,39.0,1,,80.9756,False,True,True,77.0,False
True,,False,39.0,1,,80.9756,False,True,False,77.0,True
True,0.8,False,39.0,1,,80.9756,False,False,True,77.0,False
True,0.3,True,37.0,1,,80.9756,False,True,False,73.0,False
True,0.5,False,37.0,1,,80.9756,False,True,True,73.0,False
True,0.9,False,39.0,1,,80.9756,False,True,True,77.0,False
True,0.2,True,35.0,1,,80.9756,False,True,False,69.0,False
True,0.7,False,39.0,1,,80.9756,False,True,True,77.0,False
True,0.1,False,35.0,1,,80.9756,False,True,False,69.0,False
True,0.5,True,37.0,1,,80.9756,False,False,True,73.0,False
True,0.3,True,37.0,1,,80.9756,False,False,False,73.0,False
True,0.4,True,37.0,1,,80.9756,False,False,False,73.0,False
True,0.4,False,37.0,1,,80.9756,False,False,False,73.0,False
True,0.5,True,37.0,1,,80.9756,False,True,True,73.0,False
True,0.1,True,35.0,1,,80.9756,False,True,False,69.0,False
True,0.6,False,39.0,1,,80.9756,False,False,True,77.0,False
True,0.4,False,37.0,1,,80.9756,False,True,False,73.0,False
True,0.2,False,35.0,1,,80.9756,False,False,False,69.0,False
True,0.5,False,37.0,1,,80.9756,False,False,True,73.0,False
True,0.1,True,35.0,1,,80.9756,False,False,False,69.0,False
True,0.1,False,35.0,1,,80.9756,False,False,False,69.0,False
True,0.2,False,35.0,1,,80.9756,False,True,False,69.0,False
True,0.3,False,37.0,1,,80.9756,False,False,False,73.0,False
True,,False,39.0,1,,80.9756,False,False,False,77.0,True
True,0.2,True,35.0,1,,80.9756,False,False,False,69.0,False
True,0.7,False,39.0,1,,80.9756,False,False,True,77.0,False
True,0.8,False,39.0,1,,81.4634,False,False,False,77.0,False
True,0.5,True,37.0,1,,81.4634,False,False,False,73.0,False
True,0.6,False,39.0,1,,81.4634,False,True,False,77.0,False
True,0.5,False,37.0,1,,81.4634,False,False,False,73.0,False
True,0.9,False,39.0,1,,81.4634,False,False,False,77.0,False
True,0.8,False,39.0,1,,81.4634,False,True,False,77.0,False
True,0.7,False,39.0,1,,81.4634,False,True,False,77.0,False
True,0.5,True,37.0,1,,81.4634,False,True,False,73.0,False
True,0.9,False,39.0,1,,81.4634,False,True,False,77.0,False
True,0.7,False,39.0,1,,81.4634,False,False,False,77.0,False
True,0.5,False,37.0,1,,81.4634,False,True,False,73.0,False
True,0.6,False,39.0,1,,81.4634,False,False,False,77.0,False
False,0.1,True,49.0,2,,81.9512,False,False,False,69.0,False
True,,True,39.0,1,,81.9512,False,True,False,77.0,True
True,0.9,True,39.0,1,,81.9512,False,True,True,77.0,False
True,0.8,True,39.0,1,,81.9512,False,False,True,77.0,False
True,,True,39.0,1,,81.9512,False,False,False,77.0,True
False,0.3,True,49.0,2,,81.9512,False,False,True,69.0,False
False,0.1,True,49.0,2,,81.9512,False,False,True,69.0,False
False,0.1,False,49.0,2,,81.9512,False,True,False,69.0,False
True,0.6,True,39.0,1,,81.9512,False,True,True,77.0,False
False,0.4,True,49.0,2,,81.9512,False,False,True,69.0,False
False,0.2,True,49.0,2,,81.9512,False,True,False,69.0,False
False,0.2,False,49.0,2,,81.9512,False,True,False,69.0,False
False,0.3,True,49.0,2,,81.9512,False,False,False,69.0,False
False,0.2,True,49.0,2,,81.9512,False,False,True,69.0,False
False,0.3,False,49.0,2,,81.9512,False,True,True,69.0,False
False,0.1,False,78.0,1,,81.9512,False,True,False,102.0,False
False,0.1,False,49.0,2,,81.9512,False,False,True,69.0,False
False,0.3,False,49.0,2,,81.9512,False,False,True,69.0,False
False,0.4,False,49.0,2,,81.9512,False,False,True,69.0,False
True,0.8,True,39.0,1,,81.9512,False,True,True,77.0,False
False,0.3,False,49.0,2,,81.9512,False,False,False,69.0,False
False,0.2,True,49.0,2,,81.9512,False,True,True,69.0,False
False,0.4,False,49.0,2,,81.9512,False,True,True,69.0,False
False,0.3,False,49.0,2,,81.9512,False,True,False,69.0,False
False,0.2,True,49.0,2,,81.9512,False,False,False,69.0,False
False,0.2,False,49.0,2,,81.9512,False,True,True,69.0,False
False,0.1,True,49.0,2,,81.9512,False,True,False,69.0,False
False,0.1,False,78.0,1,,81.9512,False,False,False,102.0,False
False,0.1,True,49.0,2,,81.9512,False,True,True,69.0,False
True,0.7,True,39.0,1,,81.9512,False,False,True,77.0,False
False,0.3,True,49.0,2,,81.9512,False,True,True,69.0,False
False,0.4,True,49.0,2,,81.9512,False,True,True,69.0,False
True,0.7,True,39.0,1,,81.9512,False,True,True,77.0,False
False,0.3,True,49.0,2,,81.9512,False,True,False,69.0,False
False,0.1,False,49.0,2,,81.9512,False,False,False,69.0,False
True,0.6,True,39.0,1,,81.9512,False,False,True,77.0,False
True,0.9,True,39.0,1,,81.9512,False,False,True,77.0,False
False,0.1,True,78.0,1,,81.9512,False,True,False,102.0,False
False,0.1,True,78.0,1,,81.9512,False,False,False,102.0,False
False,0.2,False,49.0,2,,81.9512,False,False,False,69.0,False
False,0.1,False,49.0,2,,81.9512,False,True,True,69.0,False
False,0.2,False,49.0,2,,81.9512,False,False,True,69.0,False
False,0.3,True,79.0,1,,82.439,False,True,True,104.0,False
False,0.4,False,49.0,2,,82.439,False,False,False,69.0,False
False,0.5,True,79.0,1,,82.439,False,False,True,104.0,False
False,0.4,True,49.0,2,,82.439,False,True,False,69.0,False
False,0.4,False,79.0,1,,82.439,False,True,True,104.0,False
True,0.9,True,39.0,1,,82.439,False,True,False,77.0,False
False,0.4,False,49.0,2,,82.439,False,True,False,69.0,False
True,0.7,True,39.0,1,,82.439,False,False,False,77.0,False
False,0.1,False,78.0,1,,82.439,False,False,True,102.0,False
False,0.3,False,79.0,1,,82.439,False,False,True,104.0,False
False,0.2,False,79.0,1,,82.439,False,True,True,104.0,False
True,0.6,True,39.0,1,,82.439,False,True,False,77.0,False
False,0.4,False,79.0,1,,82.439,False,False,True,104.0,False
False,0.1,False,78.0,1,,82.439,False,True,True,102.0,False
False,0.3,False,79.0,1,,82.439,False,True,True,104.0,False
True,0.6,True,39.0,1,,82.439,False,False,False,77.0,False
False,0.2,True,79.0,1,,82.439,False,False,True,104.0,False
False,0.5,False,49.0,2,,82.439,False,True,False,69.0,False
False,0.5,True,49.0,2,,82.439,False,True,False,69.0,False
False,0.5,True,79.0,1,,82.439,False,True,True,104.0,False
False,0.2,False,79.0,1,,82.439,False,False,True,104.0,False
False,0.1,True,78.0,1,,82.439,False,False,True,102.0,False
False,0.2,True,79.0,1,,82.439,False,True,True,104.0,False
True,0.8,True,39.0,1,,82.439,False,False,False,77.0,False
True,0.8,True,39.0,1,,82.439,False,True,False,77.0,False
False,0.4,True,79.0,1,,82.439,False,True,True,104.0,False
False,0.3,True,79.0,1,,82.439,False,False,True,104.0,False
False,0.5,False,79.0,1,,82.439,False,True,True,104.0,False
False,0.4,True,49.0,2,,82.439,False,False,False,69.0,False
True,0.9,True,39.0,1,,82.439,False,False,False,77.0,False
False,0.5,False,79.0,1,,82.439,False,False,True,104.0,False
False,0.1,True,78.0,1,,82.439,False,True,True,102.0,False
True,0.7,True,39.0,1,,82.439,False,True,False,77.0,False
False,0.4,True,79.0,1,,82.439,False,False,True,104.0,False
False,0.5,False,49.0,2,,82.439,False,False,False,69.0,False
False,0.5,True,49.0,2,,82.439,False,False,False,69.0,False
False,0.5,True,79.0,1,,82.9268,False,False,False,104.0,False
False,0.3,False,79.0,1,,82.9268,False,False,False,104.0,False
False,0.2,True,79.0,1,,82.9268,False,False,False,104.0,False
False,0.5,False,79.0,1,,82.9268,False,False,False,104.0,False
False,0.5,True,79.0,1,,82.9268,False,True,False,104.0,False
False,0.5,False,79.0,1,,82.9268,False,True,False,104.0,False
False,0.2,False,79.0,1,,82.9268,False,True,False,104.0,False
False,0.2,True,79.0,1,,82.9268,False,True,False,104.0,False
False,0.3,True,79.0,1,,82.9268,False,True,False,104.0,False
False,0.3,False,79.0,1,,82.9268,False,True,False,104.0,False
False,0.3,True,79.0,1,,82.9268,False,False,False,104.0,False
False,0.2,False,79.0,1,,82.9268,False,False,False,104.0,False
False,0.5,False,49.0,2,,83.4146,False,False,True,69.0,False
False,0.4,True,79.0,1,,83.4146,False,True,False,104.0,False
False,0.4,False,79.0,1,,83.4146,False,True,False,104.0,False
False,0.4,False,79.0,1,,83.4146,False,False,False,104.0,False
False,0.5,False,49.0,2,,83.4146,False,True,True,69.0,False
False,0.4,True,79.0,1,,83.4146,False,False,False,104.0,False
False,0.5,True,49.0,2,,83.4146,False,False,True,69.0,False
False,0.5,True,49.0,2,,83.4146,False,True,True,69.0,False
False,0.9,True,98.0,1,,83.9024,False,True,True,128.0,False
False,0.6,True,98.0,1,,83.9024,False,False,True,128.0,False
False,0.7,True,98.0,1,,83.9024,False,True,True,128.0,False
False,0.7,False,98.0,1,,83.9024,False,True,True,128.0,False
False,0.9,False,98.0,1,,83.9024,False,True,True,128.0,False
False,0.9,False,98.0,1,,83.9024,False,False,True,128.0,False
False,0.8,False,98.0,1,,83.9024,False,True,True,128.0,False
False,0.8,True,98.0,1,,83.9024,False,False,True,128.0,False
False,0.8,True,98.0,1,,83.9024,False,True,True,128.0,False
False,0.6,False,98.0,1,,83.9024,False,False,True,128.0,False
False,0.6,True,98.0,1,,83.9024,False,True,True,128.0,False
False,,False,98.0,1,,83.9024,False,True,False,128.0,True
False,,True,98.0,1,,83.9024,False,False,False,128.0,True
False,0.8,False,98.0,1,,83.9024,False,False,True,128.0,False
False,,False,98.0,1,,83.9024,False,False,False,128.0,True
False,0.7,False,98.0,1,,83.9024,False,False,True,128.0,False
False,0.6,False,98.0,1,,83.9024,False,True,True,128.0,False
False,,True,98.0,1,,83.9024,False,True,False,128.0,True
False,0.7,True,98.0,1,,83.9024,False,False,True,128.0,False
False,0.9,True,98.0,1,,83.9024,False,False,True,128.0,False
False,0.9,False,65.0,2,,84.3902,False,False,True,88.0,False
False,0.7,False,65.0,2,,84.3902,False,True,True,88.0,False
False,0.7,False,98.0,1,,84.3902,False,False,False,128.0,False
False,0.9,True,98.0,1,,84.3902,False,False,False,128.0,False
False,0.7,False,98.0,1,,84.3902,False,True,False,128.0,False
False,0.6,True,65.0,2,,84.3902,False,False,True,88.0,False
False,0.8,True,65.0,2,,84.3902,False,False,True,88.0,False
False,0.9,True,65.0,2,,84.3902,False,True,True,88.0,False
False,0.8,True,65.0,2,,84.3902,False,True,True,88.0,False
False,0.8,False,98.0,1,,84.3902,False,False,False,128.0,False
False,0.6,False,98.0,1,,84.3902,False,True,False,128.0,False
False,0.8,True,98.0,1,,84.3902,False,True,False,128.0,False
False,0.9,True,65.0,2,,84.3902,False,False,True,88.0,False
False,,True,65.0,2,,84.3902,False,True,False,88.0,True
False,,False,65.0,2,,84.3902,False,True,False,88.0,True
False,0.6,True,98.0,1,,84.3902,False,True,False,128.0,False
False,0.8,True,98.0,1,,84.3902,False,False,False,128.0,False
False,,True,65.0,2,,84.3902,False,False,False,88.0,True
False,0.6,True,98.0,1,,84.3902,False,False,False,128.0,False
False,0.7,True,65.0,2,,84.3902,False,True,True,88.0,False
False,0.9,False,98.0,1,,84.3902,False,True,False,128.0,False
False,0.7,True,98.0,1,,84.3902,False,True,False,128.0,False
False,0.7,False,65.0,2,,84.3902,False,False,True,88.0,False
False,0.8,False,65.0,2,,84.3902,False,False,True,88.0,False
False,0.8,False,98.0,1,,84.3902,False,True,False,128.0,False
False,0.7,True,98.0,1,,84.3902,False,False,False,128.0,False
False,,False,65.0,2,,84.3902,False,False,False,88.0,True
False,0.6,True,65.0,2,,84.3902,False,True,True,88.0,False
False,0.8,False,65.0,2,,84.3902,False,True,True,88.0,False
False,0.6,False,98.0,1,,84.3902,False,False,False,128.0,False
False,0.9,False,65.0,2,,84.3902,False,True,True,88.0,False
False,0.6,False,65.0,2,,84.3902,False,False,True,88.0,False
False,0.7,True,65.0,2,,84.3902,False,False,True,88.0,False
False,0.6,False,65.0,2,,84.3902,False,True,True,88.0,False
False,0.9,True,98.0,1,,84.3902,False,True,False,128.0,False
False,0.9,False,98.0,1,,84.3902,False,False,False,128.0,False
False,0.7,False,65.0,2,,84.878,False,True,False,88.0,False
False,0.9,True,65.0,2,,84.878,False,False,False,88.0,False
False,0.9,True,65.0,2,,84.878,False,True,False,88.0,False
False,0.7,True,65.0,2,,84.878,False,True,False,88.0,False
False,0.6,True,65.0,2,,84.878,False,True,False,88.0,False
False,0.8,True,65.0,2,,84.878,False,False,False,88.0,False
False,0.6,False,65.0,2,,84.878,False,True,False,88.0,False
False,0.7,False,65.0,2,,84.878,False,False,False,88.0,False
False,0.6,False,65.0,2,,84.878,False,False,False,88.0,False
False,0.9,False,65.0,2,,84.878,False,False,False,88.0,False
False,0.8,True,65.0,2,,84.878,False,True,False,88.0,False
False,0.9,False,65.0,2,,84.878,False,True,False,88.0,False
False,0.8,False,65.0,2,,84.878,False,True,False,88.0,False
False,0.7,True,65.0,2,,84.878,False,False,False,88.0,False
False,0.6,True,65.0,2,,84.878,False,False,False,88.0,False
False,0.8,False,65.0,2,,84.878,False,False,False,88.0,False
